question_id,query,query_sha256
"PL008_DesignAirflow_Q01","请根据理论排气量、收集点数量、同时运行情况、治理设施处理能力和排气筒风量，判断报告采用的废气设计风量是否合理。
关键事实：95%；17156.4m3/h
[四、主要环境影响和保护措施] 根据《废气处理工程技术手册》（王纯、张殿印），打磨、试喷、风干工序和实验台位于独立的房间内，内设负压整室收集，收集效率为95%。 表4-1本项目总风量计算一览表设备罩口长度（m）污染源至罩口距离（m）风速（m/s）单台设备风量（m3/h）设备数量（台）核算风量（m3/h）投粉料工位10.30.77561756分散机（型号1）1.60.30.71209.656048分散机（型号2）1.10.30.7831.686652.8研磨机1.10.30.7831.632494.8灌装机0.80.30.7604.81604.8污染源规格体积（m3）换气次数（m/s）数量（个）核算风量（m3/h）打磨、试喷、风干工序3m×4m×2m24151360实验台（8台实验研磨机）2m×4m×2m16151240合计16651.6根据计算，项目的设计处理风量为17156.4m3/h，根据《吸附法工业有机废",90a58c639e16d9919db0c419a54dc3d60fe2591f347cec9c0ee17d79d48d5dc9
"PL008_VOCSTotal_Q01","请根据报告正文、VOCs源强核算、总量控制指标、排放口信息和附表，判断VOCs排放量及治理措施是否前后一致。
关键事实：VOCs；有组织；无组织；总量控制；4.544525t/a；3.635819t/a；2.72684t/a；0.9089t/a；0.90867t/a；1.81757t/a；0.1854t/a；1.63217t/a；90%；75%
[三、区域环境质量现状、环境保护目标及评价标准] 2、废气搬迁后，项目投料、分散、分装、研发、试喷、风干工序会产生有机废气，有机废气排放量为产生量为4.544525t/a，收集量为3.635819t/a，处理量为2.72684t/a，有机废气有组织排放量为0.9089t/a，无组织排放量为0.90867t/a，合计排放量为1.81757t/a。 已知搬迁前总量控制指标为0.1854t/a，则本次迁扩建新增总量1.63217t/a。 待项目审批时由生态环境部门根据《关于做好建设项目挥发性有机物（VOCs）排放削减替代工作的补充通知》（粤环函〔2021〕537 号）文件要求核定VOCs总量来源。 表3-7 项目总量控制指标汇总要素排放量新增总量搬迁前搬迁后增减量废水废水排放量96135+39/CODCr0.0020.0054+0.0034/氨氮0.00000240.000675+0.0006726/废气挥发性有机物有组织0.18540.9089+0
[建设项目污染物排放量汇总表] 从环境保护角度分析，项目在现地址进行建设是可行的。 | 附表 建设项目污染物排放量汇总表 项目分类 | 污染物名称 | 现有工程排放量（固体废物产生量）① | 现有工程许可排放量② | 在建工程排放量（固体废物产生量）③ | 本项目排放量（固体废物产生量）④ | 以新带老削减量（新建项目不填）⑤ | 本项目建成后全厂排放量（固体废物产生量）⑥ | 变化量⑦ | 废气 | 有组织颗粒物 | / | 0 | 0 | 0.00325 | 0 | 0.00325 | +0.00325 | | 无组织颗粒物 | / | 0 | 0 | 0.01548 | 0 | 0.03685 | +0.01548 | | 有组织VOCs | 0.0023 | 0.1854 | 0 | 0.9089 | 0.0023 | 0.908
[四、主要环境影响和保护措施] 06243.1295%90%0.0011860.00110.000110.00590.2964合计VOCs4.5445253.672183.6/75%3.6358192.726840.90890.5067725.3383臭气浓度/////////粉尘0.07847 0.5252226.261//0.0629880.05990.003250.047172.3578表4-9 项目无组织产排情况一览表污染源产污工序污染物产生量t/a产生速率kg/h产生浓度mg/m³排放量t/a排放速率kg/h厂界浓度mg/m³生产车间投料、分散、分装、研发VOCs0.90860.50480.040.90860.50480.04臭气浓度//////试喷、风干VOCs0.000070.00040.000370.000070.00040.00037臭气浓度//////投料颗粒物0.01540.020.390.0154",9f85d1b812461d4ac375512973fde032da305569728490bba4926cd0f22b9dde
"PL009_Construction_Q01","请根据报告中的产品方案、原辅材料、主要设备和生产工艺，判断建设内容是否完整，是否足以支撑后续产污分析。
关键事实：产品；产能；原辅材料；生产工艺；工艺流程
[二、建设项目工程分析] 表2-12 水性绝缘漆用量核算一览表序号产品单个产品水性绝缘漆的消耗量（g）产品数量（个）水性绝缘漆消耗量（t/a）1排气扇10200万202空气净化器1010万1合计216.物料平衡建设项目水平衡图如下（单位：t/a）：图2-1 项目水平衡图有机废气平衡图如下（单位：t/a） 图2-2 项目有机废气平衡图7、劳动定员及工作制度职工人数：搬迁前项目员工250人，搬迁后项目职工200人； 搬迁前后项目内均不设食堂、无人员住宿。 工作制度：搬迁前项目年工作日为 300 天，注塑车间两班制，其余车间一班制，每班工作10个小时； 搬迁后项目年工作日300天，注塑车间两班制，其余车间一班制，每班工作8个小时。
[二、建设项目工程分析] 计算公式为：设备年产量=生产能力×单印次印刷面积×每天生产时间×年工作天数×设备数量表2-6 项目丝印台产能核算一览表设备名称生产能力（印次/h）单印次印刷面积（m2/印次）每天生产时间（h）年工作天数（d）设备数量（台）设备最大年产量（m2/a）项目申报产能（m2/a）丝印台①3600.00123008216694.15丝印台②3600.00072300151.2丝印台③3600.000405230087.48丝印台④3600.00025230054丝印台⑤3600.000133230028.728丝印台⑥3600.00016230034.56丝印台⑦3600.00034230073.44丝印台⑧3600.0005252300113.4合计758.808694.15上表为满负荷运行时的丝印台的产能，每个丝印台专门印刷一个型号面积的产品，专机专用。 
[二、建设项目工程分析] 量总价（万元/年 )项目产品单价数量总价（万元/年）一次性投入（设备购买、厂房装修、环保设备投资等）//500排气扇150元/台200万台/年30000运营成本原辅材料80元/台-排气扇200万16000350元/台-空气净化器10万3500劳动人员7.8万元/人/年200人1560生产用水4.5元/吨2152吨0.9684空气净化器500元/台10万台/年5000环保投入（活性炭购买、危废处置、日常监测）//30生产用电0.8元/千
[二、建设项目工程分析] 2、生产设备生产设备污染物污染物工艺流程工艺流程原料原料项目定子加工生产工艺流程见下图。 图2.2-2项目定子加工生产工艺流程图生产工艺流程说明：线圈绕制：按定子槽规格要求，将外购的半成品薄膜纸在打纸机上进分切， 制得成品薄膜纸；",ee149d58bf7517693e884b1221211063ad4fdaa670cacefed5570288cfa17684
"PL009_Coefficient_Q01","请根据项目产品、原辅材料和生产工艺，核对报告采用的产污系数来源、行业小类、工艺名称和核算基准，判断产污系数选取是否适用。
关键事实：非甲烷总烃；苯；甲苯；颗粒物；NMHC；锡及其化合物；0.636t/a
[四、主要环境影响和保护措施] S、PP塑料粒热熔时会产生少量有机废气，污染因子主要为非甲烷总烃、苯乙烯、丙烯腈、1，3-丁二烯、甲苯、乙苯。由于项目的加工温度未达到所用原料ABS、PP塑料的分解温度，苯乙烯、丙烯腈、1，3-丁二烯、甲苯、乙苯产生量极少，可忽略不计。本项目以非甲烷总烃计算注塑产生的有机废气。根据《排放源统计调查产排污核算方法和系数手册》中“292塑料制品行业系数手册”的“2929塑料零件及其他塑料制品制造行业系数表”的塑料零件的注塑工序的产污系数2.70kg/t－产品计算项目注塑过程产生的非甲烷总烃。由于破碎后的次品、边角料回用于注塑，因此产品重量按年破碎量、色母料和ABS、PP塑料粒年用量之和（780+2+39.1=821.1吨）来计算。项目注塑工序每天工作16小时，一年工作300日，则年工4800小时。项目注塑过程中会产生有机废气经负压整室收集后通过活性炭吸附+活性炭吸附装置引至53米高的排气筒DA
[四、主要环境影响和保护措施] 具体情况如下：表4-5 项目注塑非甲烷总烃产生量核算表工序原料名称污染物产污系数（kg/t－产品）产品重量用量（包含塑料粒、色母、回用料）（t/a）污染物产生量（t/a）年工作时间/h注塑ABS、PPNMHC2.7821.12.216974800产生量t/a收集量t/a处理量t/a有组织产排情况无组织排放情况排放量t/a排放速率kg/h排放浓度mg/m3排放量t/a排放速率kg/h厂界浓度mg/m32.216971.10850.565330.543160.113165.14351.10850.230930.00457（4）锡及其化合物项目使用无铅锡丝进行焊锡，该工序产生少量的焊锡烟尘，其主要污染物为锡及其化合物。焊锡烟尘产污系数参照《排放源统计调查产排污核算方法和系数手册》中38-40电子电气行业系数手册中焊接工段－手工焊－颗粒物产生系数4.023×10—1克/千克－焊料。该工段的无铅锡丝
[四、主要环境影响和保护措施] 。表4-7 项目破碎粉尘产生量核算表工序原料名称原料用量t/a破碎原料用量t/a污染物产污系数（g/t－原料）产生量t/a破碎PP塑料粒70.33.515颗粒物3750.001破碎ABS塑料粒711.735.585颗粒物4250.015合计0.016工序污染物破碎原料用量t/a污染物扩散量t/a年工作时间/h排放速率kg/h厂界浓度mg/m3破碎颗粒物39.10.0169000.01780.00141维修粉尘及转子机加工粉尘项目在钻、铣等一系列的模具维修的过程中会产生极少量的粉尘，污染因子为金属颗粒物。根据《排放源统计调查产排污核算方法和系数手册》附表1工业行业产排污系数手册中的“33-37机械行业系数”有关的下料工段（锯床、砂轮、切割机切割工艺）的颗粒物产污系数5.30千克/吨－原料，项目每年维修的模具约120吨，则维修的金属粉尘的产生量约0.636t/a。由于金属颗粒物比重较大，易于沉",ff07a046d1d8f88f1164f4bdaa6bbde0fc25df61113ebdddf3338bbeab2bdec8
"PL009_DesignAirflow_Q01","请根据理论排气量、收集点数量、同时运行情况、治理设施处理能力和排气筒风量，判断报告采用的废气设计风量是否合理。
关键事实：HJ2026-2013；18128.88m3/h；120%；22000m3/h；0.5m/s；60%；10%；50%；2.5m/s
报告缺失槽位：同时运行情况
[四、主要环境影响和保护措施] 根据计算，项目的设计处理风量为18128.88m3/h，根据《吸附法工业有机废气治理工程技术规范》（HJ2026-2013），设计风量宜按照最大排气量的120%进行设计，为了保证废气的收集效率，本次环评取整按22000m3/h。项目收集效率：项目注塑机设置点对点局部集气罩+垂帘收集的方式，污染物产生点（或生产设施）四周及上下有围挡设施，符合以下情况：通过软质垂帘四周围挡（偶有部分敞开），以此提高废气的收集效率。根据《广东省工业源挥发性有机物减排量核算方法（试行）》（2021年12月27日）中表4.5-1废气收集集气效率参考值，本项目废气收集方式为包围型集气设备，敞开面控制风速不小于0.5m/s，则收集效率可取60%。环评报告收集效率应当预留（10%以上）余量，不宜取理论最高值，因此本报告取50%。项目采用全密封设备/空间收集对浸漆和烘干、丝印和烘干的废气进行收集，满足对“《广东省工业源挥发
[四、主要环境影响和保护措施] 表4-20 废活性炭计算一览表设施名称参数指标主要参数两级活性炭吸附装置设计风量m3/h22000一级活性炭箱外形体积2m*1.8m*1.8m=6.48m3活性炭箱尺寸1.6m*1.8m*0.3m*2活性炭类型蜂窝填充的活性炭密度kg/m3500炭层数量两层过滤风速m/s1.061停留时间s0.283活性炭数量t0.864二级活性炭箱外形体积2m*1.8m*1.8m=6.48m3活性炭箱尺寸1.6m*1.8m*0.3m*2活性炭类型蜂窝填充的活性炭密度kg/m3500炭层数量两层过滤风速m/s1.061停留时间s0.283活性炭数量t0.864两级活性炭箱装碳量t1.728更换频次一年更换5次（计算方式详见上文）活性炭更换量（新鲜活性炭量）t/a8.648＞6.3395吸附的有机废气量t/a1.2679废活性炭产生量（含吸附的有机废气量）t/a9.9079 表4-21 项目危险废物产生情况
[四、主要环境影响和保护措施] 工管理，项目施工时不会对周围环境产生较大影响。因此本报告不对其进行论述。 | 运营期环境影响和保护措施 | 大气污染源1.1废气产污环节根据《废气处理工程技术手册》（王纯、张殿印主编，化学工业出版社，2013版），注塑机上方的点对点局部集气罩+垂帘的排气量Q1的计算公式如下：Q1 =WHvxQ1：所需风量，m3/h；W：罩口长度，m；F：污染源至罩口距离，m2；v：0.25～2.5m/s。根据《废气处理工程技术手册》（王纯、张殿印主编，化学工业出版社，2013版），浸漆和烘干、丝印和烘干均位于独立的房间内。表4-1本项目风机风量计算一览表设备罩口长度（m）污染源至罩口距离（m）风速（m/s）单台设备风量（m3/h）设备数量（台）核算风量（m3/h）注塑机（型号1）0.60.41.086486912注塑机（型号2）0.50.41.072064320污染源罩内容积（m3）换气次数（次/h）换",c326eda49b9e69d4bcf2509cb96557982349e1c3242c72c6ed19fa9dc1cd64f8
"PL009_CaptureEfficiency_Q01","请根据废气产生工序、收集设施类型、密闭或集气罩条件及报告采用的收集效率，判断废气收集效率取值是否合理。
关键事实：收集效率；密闭；负压；包围型；0.5m/s；60%；10%；50%；95%；85%
[四、主要环境影响和保护措施] 根据《广东省工业源挥发性有机物减排量核算方法（试行）》（2021年12月27日）中表4.5-1废气收集集气效率参考值，本项目废气收集方式为包围型集气设备，敞开面控制风速不小于0.5m/s，则收集效率可取60%。 环评报告收集效率应当预留（10%以上）余量，不宜取理论最高值，因此本报告取50%。 项目采用全密封设备/空间收集对浸漆和烘干、丝印和烘干的废气进行收集，满足对“《广东省工业源挥发性有机物减排量核算方法（试行）》：①单层密闭负压； ②设备有固定排放管（或口）直接与风管连接， 设备整体密闭只留产品进出口，且进出口处有废气收集措施，收集系统运行时周边基本无VOCs散发。 ”对应的集气效率，因此收集效率取值95%。 环评报告收集效率应当预留（10%以上）余量，不宜取理论最高值，因此本报告取85%。 具体集气效率如下表所示：表4-2 项目废气收集效率一览表污染设施污染因子集气效率注塑机有机
[四、主要环境影响和保护措施] 项目丝印、固化、清洁过程中会产生有机废气经负压整室收集后通过活性炭吸附+活性炭吸附装置引至53米高的排气筒DA001排放（收集效率为85%，处理效率为51%）。 具体情况如下：表4-4 项目丝印、固化、清洗工序有机废气产生量核算表工序原料名称污染物挥发系数原料用量（t/a）污染物产生量（t/a）年工作时间/h印刷、固化UV油墨NMHC3.9%0.010860.00042354900清洁水性洗版水NMHC15%0.060.009300合计0.00942354/产生量t/a收集量t/a处理量t/a有组织产排情况无组织排放情况排放量t/a排放速率kg/h排放浓度mg/m3排放量t/a排放速率kg/h厂界浓度mg/m30.009423540.0080.004090.003920.01270.57690.00140.004570.00143（3）注塑有机废气（排气筒DA001）项目注塑工序所使用的AB",3a7604c8bf25423797b695ab2d9c2a45385964f669fb933c21411848e6818860
"PL010_SourceStrength_Q01","请根据报告中的产品产量、原辅材料用量、产污系数及产生量、收集量、处理量和排放量，判断主要污染物源强核算是否前后一致。
关键事实：VOCs；颗粒物；产生量；收集效率；处理效率；有组织；无组织；60%；99.9%；80%；92%；70%；17000m3/h；72800m3/h；1.2kg/t；86t/a；25.800t/a；10.750kg/h；85%
[封面与目录] 根据《排放源统计调查产排污核算方法和系数手册-33-37,431-434机械行业系数手册》中预处理工序抛丸中单筒（多筒并联）旋风，旋风除尘器处理效率为60%。 滤筒除尘参考《污染源源强核算技术指南 汽车制造》（HJ1097-2020）中表F.1滤筒除尘处理效率为80-99.9%，取值为80%。 则本项目旋风除尘+滤筒除尘装置处理效率为92%。 集气罩收集效率取70%。 表4-10 抛光打磨粉尘产生及排放情况产污环节污染物产生情况排放情况产生量t/a有组织无组织收集量t/a产生速率kg/h排放量t/a排放速率kg/h排放量t/a排放速率kg/h抛光颗粒物4.3803.0661.2780.2450.1021.3140.548表4-11 排气筒DA001抛光打磨工序大气污染物达标情况污染物治理措施及排放形式有组织产生浓度(mg/m3)有组织排放浓度(mg/m3)排放速率kg/h排放标准达标情况浓度限值(
[建设项目污染物排放量汇总表] 附表1 建设项目污染物排放量汇总表 建设项目污染物排放量汇总表 单位：t/a 项目分类 | 污染物名称 | 现有工程排放量（固体废物产生量）① | 现有工程许可排放量② | 在建工程排放量（固体废物产生量）③ | 本项目排放量（固体废物产生量）④ | 以新带老削减量（新建项目不填）⑤ | 本项目建成后全厂排放量（固体废物产生量）⑥ | 变化量⑦ | 废气 | 颗粒物（有组织） | 0 | 0 | 0 | 2.018 | 0 | 2.018 | +2.018 | | 颗粒物（无组织） | 0 | 0 | 0 | 4.129 | 0 | 4.129 | +4.129 | | 非甲烷总烃（有组织） | 0 | 0 | 0 | 0.028 | 0 | 0.028 | +0.028 | | 非甲烷总烃（无组织） | 0 | 0 | 0 | 0.210 | 0 | 0.210 | +0.
[封面与目录] 本项目固化有机废气、臭气浓度、燃烧废气经集气罩收集后与脱附废气、烘干废气一并通过水喷淋降温+干式过滤+二级活性炭吸附处理，引至50m排气筒（DA002）排放。 固化炉运行时间为2400h/a。 根据前文分析，集气罩收集效率取值为70%，风量为17000m3/h，固化废气产排情况如下表。 本项目烘干采用集气罩收集，与脱附废气、固化废气一并通过水喷淋降温+干式过滤+二级活性炭吸附处理，引至50m排气筒（DA002）排放，集气罩收集效率取值为70%，风量为17000m3/h，烘干废气产排情况如下表。 表4-18 固化、烘干天然气燃烧产生及排放情况产污环节污染物燃料用量万m3/a废气量万m3产生情况排放情况产生量t/a有组织无组织收集量t/a产生速率kg/h排放量t/a排放速率kg/h排放量t/a排放速率kg/h固化燃烧废气SO24.865.280.0100.0070.0030.0070.0030.003
[封面与目录] 表4-13 喷粉粉尘产生及排放情况产污环节污染物产生情况排放情况产生量t/a有组织无组织收集量t/a产生速率kg/h排放量t/a排放速率kg/h排放量t/a排放速率kg/h喷粉颗粒物25.80021.9309.1381.7540.7313.8701.613表4-14 排气筒DA001喷粉工序大气污染物达标情况污染物治理措施及排放形式有组织产生浓度(mg/m3)有组织排放浓度(mg/m3)排放速率kg/h排放标准达标情况浓度限值(mg/m3)速率限值(kg/h)颗粒物整室收集后，通过旋风除尘+滤筒除尘装置处理，排放高度50m； 风机量：72800m3/h125.51510.0410.73112049达标2.4固化VOCs喷粉工序后的固化工序产生有机废气，主要污染因子为VOCs。 根据《排放源统计调查产排污核算方法和系数手册》中“33金属制品业”系数表：VOCs的产污系数为1.2kg/t-原料。
[封面与目录] 3-37,431-434机械行业系数手册”中喷涂工序粉末涂料的产污系数可知，喷粉过程粉尘产污系数为300千克/吨原料。 项目粉末涂料拟使用量",fbfda3f90f0ddb3945250d42867eb3a59c1d33521f4478278602b3654d274521
"PL010_Coefficient_Q01","请根据项目产品、原辅材料和生产工艺，核对报告采用的产污系数来源、行业小类、工艺名称和核算基准，判断产污系数选取是否适用。
关键事实：产污系数；系数手册；VOCs；颗粒物；86t/a；25.800t/a；10.750kg/h；72800m3/h；1.2kg/t
[封面与目录] 表4-12 金属粉尘产排情况产生量t/a沉降量t/a飘散量t/a收集量t/a处理量t/a未收集量t/a排放量t/a排放速率kg/h10.5779.5191.0580.8460.8040.2120.2540.1062.3喷粉粉尘本项目喷粉使用热固性粉末涂料，喷粉工序对使用自动喷枪在喷粉房中对产品表面处理，喷粉过程产生喷粉粉尘，主要污染因子为颗粒物。 根据《排放源统计调查产排污核算方法和系数手册》中“33-37,431-434机械行业系数手册”中喷涂工序粉末涂料的产污系数可知，喷粉过程粉尘产污系数为300千克/吨原料。 项目粉末涂料拟使用量为86t/a，粉尘产生量为25.800t/a，年工作2400h，则产生速率为10.750kg/h。 喷粉工序在喷粉房内进行，喷粉粉尘经喷粉房固定排放管直接与风管连接收集后，通过旋风除尘+滤筒除尘装置处理，引至50m高排气筒排放。 参照《广东省工业源挥发性有机物减排量
[封面与目录] 表4-13 喷粉粉尘产生及排放情况产污环节污染物产生情况排放情况产生量t/a有组织无组织收集量t/a产生速率kg/h排放量t/a排放速率kg/h排放量t/a排放速率kg/h喷粉颗粒物25.80021.9309.1381.7540.7313.8701.613表4-14 排气筒DA001喷粉工序大气污染物达标情况污染物治理措施及排放形式有组织产生浓度(mg/m3)有组织排放浓度(mg/m3)排放速率kg/h排放标准达标情况浓度限值(mg/m3)速率限值(kg/h)颗粒物整室收集后，通过旋风除尘+滤筒除尘装置处理，排放高度50m； 风机量：72800m3/h125.51510.0410.73112049达标2.4固化VOCs喷粉工序后的固化工序产生有机废气，主要污染因子为VOCs。 根据《排放源统计调查产排污核算方法和系数手册》中“33金属制品业”系数表：VOCs的产污系数为1.2kg/t-原料。",9d3b075cf82f3992bc35f2e3bd6e7f38244aea5ee01c10689514b46079a91638
"PL010_CaptureAirflow_Q01","请根据废气产生工序、收集方式、集气罩尺寸、污染源至罩口距离、控制风速和收集点数量，判断废气收集形式及理论排气量核算是否合理。
关键事实：集气罩；控制风速；L=；0.5m/s；8300m3/h；120%；2000m3/h；6400m3/h；12800m3/h；0.3m/s；10%；80%
[封面与目录] 过水喷淋降温+干式过滤+二级活性炭吸附处理，引至50m高排气筒排放。 根据《通风设计手册》，罩口排风量为 L，L 的计算公式如下：L=1.4*P*h*Vk*3600P—污染源周长，m，单个周长为6.8m； h—有害物至罩口的距离，m，距离取0.4m； Vk—罩口截面风速，m/s，取0.5m/s； 由此计算得出项目单个集气罩风量8300m3/h（按120%取整）。 （5）脱附根据建设项目提供的资料，废气处理设施配套一台风量为2000m3/h的抽风系统对热洁炉废气进行抽排。 表4-8 项目废气风量一览表排气筒工序收集方式数量排风量m3/h设计总风量m3/hDA001抛光打磨集气罩21280072800喷粉整室收集260000DA002固化集气罩1830017000脱附固定管道直连12000烘干集气罩16700（6）收集效率分析根据《广东省工业源挥发性有机物减排量核算方法（试行）》（2021年12月27日）
[封面与目录] 定达标排放，因此本项目外排生活污水和生产废水依托杏坛污水处理厂处理具有环境可行性。 2.废气污染源2.1排气筒风量核算（1）抛光打磨本项目抛光采用集气罩收集，尺寸为1.0×0.5m，共2套集气罩，工件至罩口的距离为0.7m，抛光废气经集气罩收集后通过旋风除尘+滤筒除尘装置处理，引至50m高排气筒（DA001）与喷粉废气一并排放。 根据《通风设计手册》，罩口排风量为 L，L 的计算公式如下：L=1.4*P*h*Vk*3600P—污染源周长，m，单个周长为3.0m； h—有害物至罩口的距离，m，距离取0.7m； Vk—罩口截面风速，m/s，取0.5m/s； 由此计算得出项目单个集气罩风量6400m3/h（按120%取整），抛光打磨总集气罩风量12800m3/h。 （2）喷粉根据《广东省表面涂装（汽车制造业）挥发性有机废气治理技术指南》，车间所需新风量等于车间空间体积×换气次数（60次/h）。
[封面与目录] 开面控制风速小于0.3m/s； 0外部型集气设备顶式集气罩、槽边抽风、侧式集气罩等相应工位所有VOCs逸散点控制风速不小于0.5m/s； 40相应工位所有VOCs逸散点控制风速在0.3~0.5m/s之间； 20-40相应工位所有VOCs逸散点控制风速小于0.3m/s，或存在强对流干扰01.无集气设施； 2.集气设施运行不正常0备注：①结合实际运行情况，本环评报告收集集气效率应当预留 10%余量。 ②如果采用多种方式对同一工艺实施废气收集，则取值按最好的集气方式； 企业在确保安全生产的情况下，选择规范、适用的废气收集和治理措施。 本项目集气罩采用顶式集气罩，同时在集气罩的四周设置围挡设施并于集气罩形成一体式，每台设备进料口进料后为密闭操作，出料口工位仅保留1个操作工位面，且敞开面控制风速为0.5m/s，则本项目集气罩收集效率对照“包围型集气罩设备中敞开面控制风速不小于0.5m/s”对应的集气效率，即80%",36fb65babfbe74d764b0c01721ff4b2a5b76e9b84cc9a119caf08ff35d5ba193
"PL010_VOCSTotal_Q01","请根据报告正文、VOCs源强核算、总量控制指标、排放口信息和附表，判断VOCs排放量及治理措施是否前后一致。
关键事实：非甲烷总烃；有组织；无组织；总量控制；0.211t/a；0.047t/a；0.194t/a；0.013t/a；0.118t/a
[建设项目污染物排放量汇总表] 附表1 建设项目污染物排放量汇总表 建设项目污染物排放量汇总表 单位：t/a 项目分类 | 污染物名称 | 现有工程排放量（固体废物产生量）① | 现有工程许可排放量② | 在建工程排放量（固体废物产生量）③ | 本项目排放量（固体废物产生量）④ | 以新带老削减量（新建项目不填）⑤ | 本项目建成后全厂排放量（固体废物产生量）⑥ | 变化量⑦ | 废气 | 颗粒物（有组织） | 0 | 0 | 0 | 2.018 | 0 | 2.018 | +2.018 | | 颗粒物（无组织） | 0 | 0 | 0 | 4.129 | 0 | 4.129 | +4.129 | | 非甲烷总烃（有组织） | 0 | 0 | 0 | 0.028 | 0 | 0.028 | +0.028 | | 非甲烷总烃（无组织） | 0 | 0 | 0 | 0.210 | 0 | 0.210 | +0.
[封面与目录] 厂的总量控制指标内，根据《佛山市排污权有偿使用和交易管理办法》（佛府办〔2020〕19号），不再单独申请总量控制指标。 本项目非甲烷总烃排放量为0.211t/a（其中无组织排放量为0.047t/a； 有组织排放量为0.194t/a）； SO2合计排放量为0.013t/a，NOx合计排放量为0.118t/a。 根据《佛山市生态环境局顺德分局关于做好重点行业建设项目挥发性有机物总量指标管理工作的通知》（佛顺环函〔2019〕56号），建议分配总量控制指标为：挥发性有机物：0.211t/a、SO2：0",53b32923404bc35459eaf17fb34ebc038f8c8deb61e07d68bae05ea84faed20a
"PL011_Construction_Q01","请根据报告中的产品方案、原辅材料、主要设备和生产工艺，判断建设内容是否完整，是否足以支撑后续产污分析。
关键事实：产品；产能；原辅材料；生产工艺；工艺流程；80%；3m³/h
[二、建设项目工程分析] 间/6地磅/2台称量生产车间/7送料泵功率2.2kw2台物料输送车间内部/8干燥箱功率2kw2台试验用实验室/9磁力搅拌机功率5w2台试验用实验室/10水浴锅/1 个试验用实验室/表2-7项目关键设备满负荷产能核算表设备名称设备数量（台）单频次产量（kg/批）每天生产时间（h）全年生产批次（次）关键设备年产量（t/a）5吨搅拌机14000826010402吨搅拌机1160082604163吨搅拌机124008260624合计2080项目每批次作业单个搅拌缸最大容量按容积的 80%计算，项目年工作260天，实行1班制，每班次工作8小时，根据建设单位提供资料，项目每生产一批次产品，单个搅拌缸的投料
[二、建设项目工程分析] 公用工程8.1 给排水（1）给水本项目新鲜用水由市政管网供给，主要为生产用水和员工生活用水，具体用水量如下：①生活用水员工生活用水系数参考广东省地方标准《用水定额 第3部分：生活》（DB44/T 1461.3—2021）中“国家机构—国家行政机构—办公楼—无食堂和浴室—先进值”，按 10m3/(人·a)计算，则员工总用水量为50m3/a，该用水为自来水。 ②冷却塔补充用水项目设有1个冷却塔用于产品冷却，冷却塔却水循环水量为3m³/h。 冷却塔作业时间与生产工序相同，共工作2080h/a。 则冷却塔蒸发水量为140.4m3/a，风吹损失水量为18.72m3/a，定期排水量为51.48m3/a，则新鲜
[二、建设项目工程分析] 表2-3 项目主要原辅材料用量一览表序号名称年用量/t性状日常最大存放量/t包装规格1壬基酚80液态0.7525kg/桶2十二烷基酚180液态2.525kg/桶34,4二氨基二苯基甲烷160固态120kg/箱4聚醚胺D220360液态2.525kg/桶54,4二氨基二环己基甲烷140液态225kg/桶6苯甲醇300.6306液态325kg/桶7工业水杨酸70固态0.820kg/箱8腰果酚180液态2.325kg/桶9促进剂31液态0.625kg/桶表2-4 部分原辅材料物化性质一览表名称理化性质是否危险化学品壬基酚壬基酚，化学式为C15H24O，分子量220.35，密度0.926g/cm3，熔点-8℃，沸点306.7℃at760mmHg，闪点156.2℃，产品用途用于制备合成洗涤剂、增湿剂、润滑剂、增塑剂等是4,4二氨基二苯基甲烷 白色或淡黄色片状固
[二、建设项目工程分析] 工艺流程和产污环节 | 工艺流程污染物项目具体生产工艺及产污流程见下图：工艺流程原料生产设备有机废气、臭气浓度4,4二氨基二环己基甲烷 烘箱预处理粉尘 送料泵壬基酚、十二烷基酚、聚醚胺、苯甲醇、工业水杨酸、腰果酚、促进剂等投料 搅拌机有机废气、臭气浓度、噪声加热、搅拌冷却检测设备检测成品 图2-3项目生产工艺流程图工艺流程说明预处理：项目部分液态原料（如4,4-二氨基二环己基甲烷等）呈粘稠状态不容易被管道输送，因此投料前需使用烘箱预热使其具有良好的流动性后留待后续工序使用。",50910d5ebe9092541d64a57dc6aa906825dca6400460236126a64c93c01928cd
